"","celltype"
"x2_58_0_1_bc1030","Oligo"
"x2_41_1_1_bc3244","Oligo"
"x2_41_1_1_bc2392","Oligo"
"x2_94_1_2_bc0954","Oligo"
"x2_98_4_2_1_bc1912","Oligo"
"x2_35_1_bc2546","Oligo"
"x2_35_3_bc1079","Oligo"
"x2_52_0_1_bc1635","Oligo"
"x2_98_4_1_1_bc1346","Oligo"
"x2_35_0_bc2690","Oligo"
"x2_41_1_1_bc2112","Oligo"
"x2_98_4_1_1_bc0397","Oligo"
"x2_35_3_bc0620","Oligo"
"x2_94_1_2_bc1936","Oligo"
"x2_98_4_1_2_bc1791","Oligo"
"x2_52_3_1_bc0443","Oligo"
"x2_41_1_1_bc3546","Oligo"
"x2_35_3_bc2816","Oligo"
"x2_98_4_2_1_bc0034","Oligo"
"x2_98_4_1_2_bc0206","Oligo"
"x2_75_0_4_bc0952","Oligo"
"x2_52_3_1_bc1185","Oligo"
"x2_94_4_2_2_bc0816","Oligo"
"x2_52_3_1_bc1520","Oligo"
"x2_58_0_1_bc0841","Oligo"
"x2_52_0_1_bc0119","Oligo"
"x2_94_4_1_1_bc1247","Oligo"
"x2_75_0_4_bc1772","Oligo"
"x2_41_1_1_bc0900","Oligo"
"x2_35_0_bc0692","Oligo"
"x2_98_4_2_1_bc1011","Oligo"
"x2_41_1_1_bc0109","Oligo"
"x2_58_0_1_bc1634","Oligo"
"x2_35_1_bc2565","Oligo"
"x2_98_4_1_1_bc0491","Oligo"
"x2_52_1_2_bc2078","Oligo"
"x2_35_1_bc2727","Oligo"
"x2_35_1_bc1351","Oligo"
"x2_35_1_bc1979","Oligo"
"x2_52_1_1_bc0856","Oligo"
"x2_52_1_1_bc0684","Oligo"
"x2_52_1_1_bc2244","Oligo"
"x2_52_1_2_bc1483","Oligo"
"x2_75_0_1_bc1525","Oligo"
"x2_35_1_bc2422","Oligo"
"x2_94_4_1_2_bc1025","Oligo"
"x2_98_4_1_2_bc1105","Oligo"
"x2_52_1_2_bc1591","Oligo"
"x2_58_0_1_bc0397","Oligo"
"x2_52_3_2_bc0597","Oligo"
"x2_75_0_2_bc1443","Oligo"
"x2_75_0_3_bc0682","Oligo"
"x2_35_1_bc3391","Oligo"
"x2_41_1_1_bc2236","Oligo"
"x2_41_1_1_bc1788","Oligo"
"x2_35_1_bc2574","Oligo"
"x2_52_0_1_bc1261","Oligo"
"x2_94_4_2_1_bc0984","Oligo"
"x2_35_0_bc1591","Oligo"
"x2_98_4_1_1_bc0667","Oligo"
"x2_98_4_2_2_bc0814","Oligo"
"x2_98_4_2_2_bc1087","Oligo"
"x2_41_1_1_bc0952","Oligo"
"x2_94_4_2_2_bc0359","Oligo"
"x2_98_1_1_bc0452","Oligo"
"x2_41_1_1_bc3906","Oligo"
"x2_98_1_1_bc0289","Oligo"
"x2_52_3_2_bc2423","Oligo"
"x2_58_0_1_bc2736","Oligo"
"x2_75_0_2_bc0392","Oligo"
"x2_35_1_bc4676","Oligo"
"x2_98_4_2_1_bc1875","Oligo"
"x2_35_0_bc1611","Oligo"
"x2_75_0_1_bc1673","Oligo"
"x2_52_3_2_bc0761","Oligo"
"x2_75_0_2_bc1121","Oligo"
"x2_58_0_1_bc1565","Oligo"
"x2_52_1_1_bc0432","Oligo"
"x2_94_1_1_1_bc0962","Oligo"
"x2_41_1_1_bc3273","Oligo"
"x2_52_3_2_bc0163","Oligo"
"x2_52_1_2_bc0417","Oligo"
"x2_35_3_bc1138","Oligo"
"x2_41_1_1_bc3268","Oligo"
"x2_94_4_2_1_bc0247","Oligo"
"x2_94_1_2_bc0580","Oligo"
"x2_52_0_1_bc0319","Oligo"
"x2_75_0_2_bc0249","Oligo"
"x2_52_0_1_bc2538","Oligo"
"x2_94_4_1_2_bc0483","Oligo"
"x2_35_1_bc2101","Oligo"
"x2_75_0_3_bc1876","Oligo"
"x2_75_0_3_bc1606","Oligo"
"x2_75_0_2_bc1054","Oligo"
"x2_75_0_2_bc1105","Oligo"
"x2_52_1_2_bc1965","Oligo"
"x2_41_1_1_bc3030","Oligo"
"x2_41_1_1_bc0929","Oligo"
"x2_94_1_2_bc1335","Oligo"
"x2_94_4_1_1_bc0886","Oligo"
"x2_94_1_1_2_bc0240","Oligo"
"x2_52_1_1_bc1356","Oligo"
"x2_98_1_1_bc0975","Oligo"
"x2_98_4_1_2_bc1677","Oligo"
"x2_94_4_1_2_bc0190","Oligo"
"x2_98_4_2_1_bc1111","Oligo"
"x2_35_1_bc0453","Oligo"
"x2_52_3_1_bc1456","Oligo"
"x2_98_4_1_2_bc0087","Oligo"
"x2_52_3_2_bc1371","Oligo"
"x2_52_0_1_bc1150","Oligo"
"x2_98_4_2_2_bc0402","Oligo"
"x2_41_1_1_bc2201","Oligo"
"x2_75_0_3_bc2247","Oligo"
"x2_35_0_bc2139","Oligo"
"x2_75_0_3_bc1490","Oligo"
"x2_75_0_3_bc1084","Oligo"
"x2_98_4_1_2_bc1871","Oligo"
"x2_75_0_4_bc1588","Oligo"
"x2_98_4_1_1_bc1515","Oligo"
"x2_94_4_1_1_bc1094","Oligo"
"x2_52_3_2_bc2269","Oligo"
"x2_52_1_1_bc1010","Oligo"
"x2_98_4_2_1_bc1268","Oligo"
"x2_94_4_1_2_bc0257","Oligo"
"x2_35_1_bc0940","Oligo"
"x2_58_0_1_bc1141","Oligo"
"x2_35_3_bc2548","Oligo"
"x2_75_0_1_bc1842","Oligo"
"x2_35_3_bc3255","Oligo"
"x2_98_4_1_2_bc0418","Oligo"
"x2_75_0_3_bc1103","Oligo"
"x2_94_4_1_2_bc1567","Oligo"
"x2_41_1_1_bc2176","Oligo"
"x2_75_0_2_bc1342","Oligo"
"x2_98_1_1_bc0426","Oligo"
"x2_35_0_bc1753","Oligo"
"x2_35_1_bc3440","Oligo"
"x2_98_4_2_1_bc1041","Oligo"
"x2_41_1_1_bc1825","Oligo"
"x2_94_4_1_1_bc1168","Oligo"
"x2_58_0_1_bc1449","Oligo"
"x2_94_4_2_2_bc0285","Oligo"
"x2_75_0_4_bc0623","Oligo"
"x2_94_4_2_2_bc1145","Oligo"
"x2_52_0_1_bc2294","Oligo"
"x2_94_4_1_2_bc0460","Oligo"
"x2_35_1_bc2299","Oligo"
"x2_75_0_4_bc1214","Oligo"
"x2_98_4_2_1_bc2090","Oligo"
"x2_98_4_2_1_bc0402","Oligo"
"x2_41_1_1_bc3090","Oligo"
"x2_35_1_bc4066","Oligo"
"x2_75_0_3_bc0134","Oligo"
"x2_58_0_1_bc2572","Oligo"
"x2_58_0_1_bc0491","Oligo"
"x2_52_3_2_bc1727","Oligo"
"x2_94_1_1_2_bc1164","Oligo"
"x2_75_0_2_bc0987","Oligo"
"x2_52_3_2_bc3175","Oligo"
"x2_98_4_1_1_bc0590","Oligo"
"x2_52_1_2_bc0357","Oligo"
"x2_98_4_1_1_bc1527","Oligo"
"x2_94_1_2_bc0980","Oligo"
"x2_35_0_bc1358","Oligo"
"x2_75_0_2_bc0834","Oligo"
"x2_98_4_2_2_bc2188","Oligo"
"x2_98_4_2_2_bc1267","Oligo"
"x2_35_3_bc0688","Oligo"
"x2_75_0_2_bc1146","Oligo"
"x2_94_1_2_bc1301","Oligo"
"x2_58_0_1_bc1083","Oligo"
"x2_41_1_1_bc0297","Oligo"
"x2_75_0_4_bc1913","Oligo"
"x2_52_0_1_bc0332","Oligo"
"x2_98_4_1_2_bc1045","Oligo"
"x2_58_0_2_bc1323","Oligo"
"x2_98_4_2_2_bc1100","Oligo"
"x2_58_0_1_bc0638","Oligo"
"x2_58_0_2_bc1333","Oligo"
"x2_98_4_1_1_bc1390","Oligo"
"x2_98_4_1_2_bc0618","Oligo"
"x2_41_1_1_bc3617","Oligo"
"x2_98_4_2_2_bc0641","Oligo"
"x2_52_1_1_bc0413","Oligo"
"x2_94_1_2_bc1862","Oligo"
"x2_98_1_1_bc1528","Oligo"
"x2_52_3_1_bc2414","Oligo"
"x2_98_4_2_2_bc1219","Oligo"
"x2_75_0_4_bc0628","Oligo"
"x2_98_4_1_1_bc1540","Oligo"
"x2_98_4_1_2_bc1468","Oligo"
"x2_98_1_1_bc0135","Oligo"
"x2_98_4_2_2_bc1972","Oligo"
"x2_94_1_1_2_bc0331","Oligo"
"x2_98_1_1_bc1505","Oligo"
"x2_58_0_1_bc2136","Oligo"
"x2_98_4_1_2_bc2465","Oligo"
"x2_58_0_2_bc1481","Oligo"
"x2_98_1_1_bc1651","Oligo"
"x2_41_1_1_bc1722","Oligo"
"x2_75_0_4_bc0942","Oligo"
"x2_94_4_2_2_bc0633","Oligo"
"x2_98_4_2_2_bc0263","Oligo"
"x2_41_1_1_bc0223","Oligo"
"x2_41_1_1_bc1363","Oligo"
"x2_98_1_1_bc1495","Oligo"
"x2_52_1_1_bc1227","Oligo"
"x2_52_3_1_bc0190","Oligo"
"x2_35_0_bc1804","Oligo"
"x2_75_0_4_bc1360","Oligo"
"x2_35_0_bc2738","Oligo"
"x2_41_1_1_bc3742","Oligo"
"x2_98_4_2_1_bc1453","Oligo"
"x2_35_1_bc2031","Oligo"
"x2_75_0_3_bc1421","Oligo"
"x2_98_1_1_bc0584","Oligo"
"x2_75_0_4_bc1667","Oligo"
"x2_94_4_2_1_bc0510","Oligo"
"x2_35_1_bc3074","Oligo"
"x2_35_3_bc1518","Oligo"
"x2_52_3_2_bc2029","Oligo"
"x2_75_0_2_bc1733","Oligo"
"x2_35_0_bc1782","Oligo"
"x2_98_4_2_1_bc0797","Oligo"
"x2_52_3_1_bc0472","Oligo"
"x2_75_0_2_bc0402","Oligo"
"x2_35_3_bc1690","Oligo"
"x2_98_1_1_bc1001","Oligo"
"x2_35_3_bc2128","Oligo"
"x2_94_4_2_2_bc0765","Oligo"
"x2_94_4_1_2_bc1188","Oligo"
"x2_75_0_1_bc0602","Oligo"
"x2_94_1_2_bc1652","Oligo"
"x2_94_4_1_1_bc0939","Oligo"
"x2_98_4_2_1_bc0902","Oligo"
"x2_52_3_1_bc1738","Oligo"
"x2_35_3_bc1512","Oligo"
"x2_94_1_2_bc0616","Oligo"
"x2_98_4_2_2_bc1069","Oligo"
"x2_35_1_bc2366","Oligo"
"x2_41_1_1_bc0851","Oligo"
"x2_35_0_bc1343","Oligo"
"x2_98_4_1_2_bc1461","Oligo"
"x2_52_1_2_bc0920","Oligo"
"x2_94_1_2_bc1454","Oligo"
"x2_75_0_4_bc2865","Oligo"
"x2_94_1_1_2_bc0700","Oligo"
"x2_98_4_1_1_bc1679","Oligo"
"x2_52_3_2_bc1126","Oligo"
"x2_98_4_2_2_bc1183","Oligo"
"x2_41_1_1_bc1284","Oligo"
"x2_75_0_1_bc1233","Oligo"
"x2_94_1_1_1_bc0304","Oligo"
"x2_75_0_1_bc1258","Oligo"
"x2_98_1_1_bc1115","Oligo"
"x2_98_4_2_2_bc1948","Oligo"
"x2_35_0_bc2765","Oligo"
"x2_75_0_1_bc2088","Oligo"
"x2_35_1_bc2639","Oligo"
"x2_52_1_2_bc1901","Oligo"
"x2_98_4_2_1_bc1375","Oligo"
"x2_75_0_3_bc1028","Oligo"
"x2_52_3_1_bc0517","Oligo"
"x2_41_1_1_bc2141","Oligo"
"x2_98_4_1_1_bc0212","Oligo"
"x2_58_0_2_bc0441","Oligo"
"x2_35_0_bc1585","Oligo"
"x2_98_4_2_1_bc0998","Oligo"
"x2_58_0_2_bc1260","Oligo"
"x2_35_1_bc4400","Oligo"
"x2_35_0_bc1606","Oligo"
"x2_75_0_1_bc0501","Oligo"
"x2_98_4_2_1_bc0800","Oligo"
"x2_41_1_1_bc0599","Oligo"
"x2_75_0_3_bc0902","Oligo"
"x2_94_4_1_1_bc0632","Oligo"
"x2_94_4_1_2_bc1365","Oligo"
"x2_52_1_2_bc0946","Oligo"
"x2_98_4_2_2_bc1211","Oligo"
"x2_94_1_2_bc0858","Oligo"
"x2_98_4_1_1_bc1281","Oligo"
"x2_75_0_3_bc2159","Oligo"
"x2_98_4_2_1_bc2054","Oligo"
"x2_35_0_bc0963","Oligo"
"x2_98_4_1_1_bc0037","Oligo"
"x2_94_1_1_2_bc0799","Oligo"
"x2_52_0_1_bc2054","Oligo"
"x2_75_0_2_bc0926","Oligo"
"x2_98_4_1_2_bc2063","Oligo"
"x2_52_0_2_bc0991","Oligo"
"x2_98_4_2_2_bc1039","Oligo"
"x2_94_4_1_1_bc1147","Oligo"
"x2_94_4_1_2_bc0449","Oligo"
"x2_94_1_2_bc0787","Oligo"
"x2_98_4_2_1_bc1705","Oligo"
"x2_98_4_1_1_bc2030","Oligo"
"x2_52_3_2_bc1475","Oligo"
"x2_58_0_1_bc1406","Oligo"
"x2_35_3_bc1546","Oligo"
"x2_35_3_bc0685","Oligo"
"x2_98_4_2_2_bc1091","Oligo"
"x2_52_1_1_bc0653","Oligo"
"x2_75_0_4_bc0308","Oligo"
"x2_58_0_1_bc2033","Oligo"
"x2_75_0_2_bc1651","Oligo"
"x2_58_0_2_bc0897","Oligo"
"x2_41_1_1_bc3864","Oligo"
"x2_75_0_3_bc0998","Oligo"
"x2_52_0_2_bc0103","Oligo"
"x2_35_0_bc0452","Oligo"
"x2_35_1_bc4360","Oligo"
"x2_41_1_1_bc0529","Oligo"
"x2_35_3_bc1380","Oligo"
"x2_98_4_1_1_bc1100","Oligo"
"x2_35_3_bc2493","Oligo"
"x2_52_1_1_bc2024","Oligo"
"x2_41_1_1_bc1433","Oligo"
"x2_35_1_bc3494","Oligo"
"x2_75_0_4_bc1079","Oligo"
"x2_35_1_bc0856","Oligo"
"x2_98_1_1_bc1214","Oligo"
"x2_98_1_1_bc0944","Oligo"
"x2_98_4_1_2_bc1668","Oligo"
"x2_41_1_1_bc1879","Oligo"
"x2_35_1_bc2916","Oligo"
"x2_75_0_1_bc1526","Oligo"
"x2_94_4_1_2_bc0409","Oligo"
"x2_98_4_1_1_bc0508","Oligo"
"x2_52_3_2_bc2035","Oligo"
"x2_52_0_2_bc0113","Oligo"
"x2_98_1_1_bc0398","Oligo"
"x2_52_1_2_bc1517","Oligo"
"x2_98_4_1_1_bc0197","Oligo"
"x2_94_4_1_1_bc1381","Oligo"
"x2_75_0_2_bc1008","Oligo"
"x2_98_1_1_bc1168","Oligo"
"x2_98_4_2_2_bc1871","Oligo"
"x2_94_4_2_2_bc1208","Oligo"
"x2_98_4_2_1_bc0052","Oligo"
"x2_94_4_2_2_bc0097","Oligo"
"x2_58_0_1_bc0711","Oligo"
"x2_94_4_1_1_bc1276","Oligo"
"x2_94_4_1_1_bc0798","Oligo"
"x2_35_3_bc0250","Oligo"
"x2_52_1_2_bc1825","Oligo"
"x2_52_1_2_bc1125","Oligo"
"x2_41_1_1_bc2877","Oligo"
"x2_35_3_bc1454","Oligo"
"x2_94_4_2_1_bc0160","Oligo"
"x2_52_0_1_bc2133","Oligo"
"x2_52_1_1_bc1198","Oligo"
"x2_98_4_2_1_bc0264","Oligo"
"x2_58_0_1_bc2970","Oligo"
"x2_94_4_2_2_bc1065","Oligo"
"x2_75_0_3_bc1440","Oligo"
"x2_35_3_bc1490","Oligo"
"x2_98_4_1_1_bc1744","Oligo"
"x2_35_3_bc1057","Oligo"
"x2_35_3_bc0641","Oligo"
"x2_41_1_1_bc1880","Oligo"
"x2_35_1_bc3095","Oligo"
"x2_98_4_1_2_bc0367","Oligo"
"x2_75_0_2_bc0100","Oligo"
"x2_52_3_2_bc0737","Oligo"
"x2_75_0_2_bc0803","Oligo"
"x2_75_0_2_bc1207","Oligo"
"x2_75_0_4_bc0182","Oligo"
"x2_35_1_bc3544","Oligo"
"x2_94_1_2_bc1254","Oligo"
"x2_41_1_1_bc3289","Oligo"
"x2_52_1_2_bc0797","Oligo"
"x2_41_1_1_bc2358","Oligo"
"x2_41_1_1_bc2648","Oligo"
"x2_94_4_1_2_bc0508","Oligo"
"x2_58_0_2_bc1378","Oligo"
"x2_98_4_2_1_bc0331","Oligo"
"x2_94_4_2_2_bc0364","Oligo"
"x2_35_0_bc2121","Oligo"
"x2_98_4_1_1_bc0295","Oligo"
"x2_52_0_2_bc0312","Oligo"
"x2_52_1_2_bc1096","Oligo"
"x2_94_4_1_2_bc0682","Oligo"
"x2_52_3_2_bc2456","Oligo"
"x2_98_4_1_2_bc0106","Oligo"
"x2_94_1_2_bc0867","Oligo"
"x2_35_1_bc3089","Oligo"
"x2_35_1_bc0154","Oligo"
"x2_98_4_1_1_bc0209","Oligo"
"x2_41_1_1_bc1930","Oligo"
"x2_75_0_1_bc0875","Oligo"
"x2_52_1_1_bc2184","Oligo"
"x2_52_1_2_bc1898","Oligo"
"x2_52_1_1_bc1166","Oligo"
"x2_98_4_1_1_bc0177","Oligo"
"x2_98_4_2_1_bc1427","Oligo"
"x2_58_0_1_bc2070","Oligo"
"x2_52_0_2_bc0708","Oligo"
"x2_75_0_2_bc1638","Oligo"
"x2_35_1_bc3293","Oligo"
"x2_35_3_bc1758","Oligo"
"x2_35_3_bc1322","Oligo"
"x2_94_4_2_1_bc0390","Oligo"
"x2_75_0_1_bc1766","Oligo"
"x2_98_4_2_1_bc0823","Oligo"
"x2_75_0_2_bc1410","Oligo"
"x2_75_0_3_bc1576","Oligo"
"x2_58_0_2_bc0885","Oligo"
"x2_98_4_1_1_bc0779","Oligo"
"x2_94_1_2_bc1151","Oligo"
"x2_94_4_1_1_bc1009","Oligo"
"x2_52_3_1_bc0394","Oligo"
"x2_94_4_2_1_bc1020","Oligo"
"x2_94_4_2_2_bc0369","Oligo"
"x2_35_3_bc1498","Oligo"
"x2_35_1_bc1042","Oligo"
"x2_52_0_1_bc1026","Oligo"
"x2_94_1_1_1_bc0621","Oligo"
"x2_41_1_1_bc0689","Oligo"
"x2_98_4_1_2_bc1659","Oligo"
"x2_75_0_3_bc2075","Oligo"
"x2_75_0_2_bc1430","Oligo"
"x2_52_0_2_bc0547","Oligo"
"x2_52_3_2_bc0969","Oligo"
"x2_98_4_2_2_bc0580","Oligo"
"x2_98_4_2_1_bc0219","Oligo"
"x2_94_4_2_2_bc0275","Oligo"
"x2_94_4_1_1_bc0378","Oligo"
"x2_52_0_2_bc0986","Oligo"
"x2_75_0_1_bc1953","Oligo"
"x2_98_4_2_2_bc1951","Oligo"
"x2_35_3_bc1431","Oligo"
"x2_98_1_1_bc1524","Oligo"
"x2_98_4_2_1_bc0174","Oligo"
"x2_52_1_1_bc2163","Oligo"
"x2_75_0_2_bc1160","Oligo"
"x2_94_4_1_1_bc0156","Oligo"
"x2_35_3_bc2547","Oligo"
"x2_94_1_1_1_bc0543","Oligo"
"x2_94_4_1_2_bc0715","Oligo"
"x2_52_0_1_bc1730","Oligo"
"x2_75_0_1_bc1661","Oligo"
"x2_98_1_1_bc1678","Oligo"
"x2_98_4_2_2_bc0744","Oligo"
"x2_98_4_2_2_bc1246","Oligo"
"x2_41_1_1_bc1980","Oligo"
"x2_98_4_2_2_bc1241","Oligo"
"x2_35_1_bc0707","Oligo"
"x2_52_1_1_bc0109","Oligo"
"x2_75_0_2_bc0206","Oligo"
"x2_98_4_2_2_bc0238","Oligo"
"x2_94_4_1_2_bc0656","Oligo"
"x2_98_4_2_1_bc0696","Oligo"
"x2_98_4_2_2_bc0104","Oligo"
"x2_52_1_1_bc0125","Oligo"
"x2_52_3_2_bc2217","Oligo"
"x2_35_3_bc2230","Oligo"
"x2_35_0_bc1517","Oligo"
"x2_98_4_2_1_bc0148","Oligo"
"x2_75_0_1_bc1062","Oligo"
"x2_41_1_1_bc2315","Oligo"
"x2_52_0_1_bc2598","Oligo"
"x2_41_1_1_bc2189","Oligo"
"x2_52_0_1_bc1019","Oligo"
"x2_98_4_2_1_bc0150","Oligo"
"x2_98_4_1_2_bc2221","Oligo"
"x2_41_1_1_bc1179","Oligo"
"x2_41_1_1_bc1025","Oligo"
"x2_98_4_1_1_bc0271","Oligo"
"x2_58_0_1_bc3588","Oligo"
"x2_94_4_2_1_bc0233","Oligo"
"x2_41_1_1_bc0667","Oligo"
"x2_52_0_2_bc1252","Oligo"
"x2_75_0_4_bc0776","Oligo"
"x2_41_1_1_bc2388","Oligo"
"x2_35_3_bc2813","Oligo"
"x2_35_1_bc2525","Oligo"
"x2_75_0_3_bc1255","Oligo"
"x2_58_0_1_bc0195","Oligo"
"x2_94_1_1_2_bc0593","Oligo"
"x2_98_4_1_1_bc2049","Oligo"
"x2_52_1_2_bc1993","Oligo"
"x2_94_4_2_2_bc0511","Oligo"
"x2_41_1_1_bc0805","Oligo"
"x2_75_0_3_bc2278","Oligo"
"x2_94_1_1_1_bc0515","Oligo"
"x2_58_0_1_bc1151","Oligo"
"x2_98_4_1_2_bc2043","Oligo"
"x2_98_4_1_1_bc0596","Oligo"
"x2_98_4_1_1_bc1739","Oligo"
"x2_98_4_2_2_bc2156","Oligo"
"x2_52_1_2_bc0015","Oligo"
"x2_52_0_2_bc1073","Oligo"
"x2_52_3_2_bc1315","Oligo"
"x2_52_0_1_bc2952","Oligo"
"x2_41_1_1_bc2536","Oligo"
"x2_35_3_bc0609","Oligo"
"x2_94_4_2_1_bc1177","Oligo"
"x2_75_0_4_bc2313","Oligo"
"x2_58_0_1_bc0561","Oligo"
"x2_94_4_1_1_bc0840","Oligo"
"x2_94_4_2_2_bc0820","Oligo"
"x2_94_4_1_2_bc0996","Oligo"
"x2_52_1_2_bc1498","Oligo"
"x2_94_4_2_2_bc0340","Oligo"
"x2_35_1_bc2243","Oligo"
"x2_35_1_bc0385","Oligo"
"x2_35_3_bc2507","Oligo"
"x2_35_0_bc2409","Oligo"
"x2_98_4_2_2_bc0626","Oligo"
"x2_41_1_1_bc0877","Oligo"
"x2_98_4_1_2_bc0571","Oligo"
"x2_35_0_bc0507","Oligo"
"x2_98_4_1_2_bc1303","Oligo"
"x2_52_0_1_bc1481","Oligo"
"x2_52_1_1_bc0347","Oligo"
"x2_35_3_bc1361","Oligo"
"x2_41_1_1_bc3498","Oligo"
"x2_75_0_1_bc1840","Oligo"
"x2_52_0_1_bc2518","Oligo"
"x2_52_3_2_bc2708","Oligo"
"x2_98_4_1_1_bc1756","Oligo"
"x2_35_1_bc1157","Oligo"
"x2_35_1_bc2369","Oligo"
"x2_35_1_bc1699","Oligo"
"x2_35_1_bc1598","Oligo"
"x2_58_0_2_bc0400","Oligo"
"x2_52_1_1_bc1984","Oligo"
"x2_35_3_bc2618","Oligo"
"x2_98_4_2_2_bc1880","Oligo"
"x2_52_1_2_bc0496","Oligo"
"x2_58_0_2_bc1096","Oligo"
"x2_75_0_2_bc0337","Oligo"
"x2_58_0_1_bc2961","Oligo"
"x2_35_0_bc1759","Oligo"
"x2_52_1_2_bc2070","Oligo"
"x2_52_0_2_bc0258","Oligo"
"x2_58_0_1_bc2629","Oligo"
"x2_52_1_1_bc0795","Oligo"
"x2_98_4_1_1_bc2587","Oligo"
"x2_75_0_4_bc0577","Oligo"
"x2_41_1_1_bc2865","Oligo"
"x2_98_4_2_1_bc1964","Oligo"
"x2_35_1_bc4139","Oligo"
"x2_75_0_4_bc2890","Oligo"
"x2_52_3_1_bc0915","Oligo"
"x2_41_1_1_bc0694","Oligo"
"x2_52_1_2_bc2011","Oligo"
"x2_98_1_1_bc0578","Oligo"
"x2_52_1_1_bc1952","Oligo"
"x2_98_4_1_2_bc0277","Oligo"
"x2_75_0_4_bc1240","Oligo"
"x2_98_4_1_2_bc0675","Oligo"
"x2_41_1_1_bc2541","Oligo"
"x2_98_4_2_2_bc1621","Oligo"
"x2_58_0_1_bc1653","Oligo"
"x2_41_1_1_bc2099","Oligo"
"x2_52_1_1_bc0231","Oligo"
"x2_75_0_1_bc1247","Oligo"
"x2_75_0_3_bc1627","Oligo"
"x2_58_0_1_bc0985","Oligo"
"x2_41_1_1_bc2517","Oligo"
"x2_52_3_2_bc1857","Oligo"
"x2_75_0_2_bc1511","Oligo"
"x2_94_1_2_bc1489","Oligo"
"x2_58_0_1_bc1080","Oligo"
"x2_58_0_2_bc1808","Oligo"
"x2_58_0_1_bc1355","Oligo"
"x2_75_0_2_bc1379","Oligo"
"x2_58_0_1_bc2146","Oligo"
"x2_52_0_2_bc0307","Oligo"
"x2_98_4_2_2_bc0193","Oligo"
"x2_94_4_1_1_bc0641","Oligo"
"x2_98_1_1_bc0387","Oligo"
"x2_75_0_4_bc2185","Oligo"
"x2_94_4_1_2_bc1051","Oligo"
"x2_75_0_4_bc0534","Oligo"
"x2_98_4_1_2_bc0870","Oligo"
"x2_52_1_1_bc2038","Oligo"
"x2_41_1_1_bc3226","Oligo"
"x2_41_1_1_bc3834","Oligo"
"x2_98_4_2_1_bc0646","Oligo"
"x2_75_0_4_bc1167","Oligo"
"x2_58_0_1_bc2841","Oligo"
"x2_52_1_1_bc0512","Oligo"
"x2_75_0_2_bc1131","Oligo"
"x2_35_3_bc2751","Oligo"
"x2_75_0_1_bc1101","Oligo"
"x2_98_4_1_1_bc1840","Oligo"
"x2_98_1_1_bc1085","Oligo"
"x2_75_0_3_bc1183","Oligo"
"x2_52_3_1_bc2373","Oligo"
"x2_52_3_1_bc0934","Oligo"
"x2_98_1_1_bc0402","Oligo"
"x2_94_4_2_2_bc1116","Oligo"
"x2_58_0_1_bc2043","Oligo"
"x2_75_0_2_bc1350","Oligo"
"x2_35_0_bc3140","Oligo"
"x2_35_0_bc2852","Oligo"
"x2_52_3_2_bc2130","Oligo"
"x2_98_4_1_1_bc2305","Oligo"
"x2_94_4_1_1_bc0736","Oligo"
"x2_35_0_bc0773","Oligo"
"x2_41_1_1_bc4001","Oligo"
"x2_75_0_4_bc0849","Oligo"
"x2_98_4_1_1_bc1949","Oligo"
"x2_35_0_bc2506","Oligo"
"x2_35_1_bc4009","Oligo"
"x2_94_4_1_1_bc0875","Oligo"
"x2_58_0_1_bc1050","Oligo"
"x2_58_0_2_bc0472","Oligo"
"x2_52_0_2_bc1101","Oligo"
"x2_52_0_2_bc0679","Oligo"
"x2_58_0_1_bc1330","Oligo"
"x2_52_1_1_bc1722","Oligo"
"x2_52_1_1_bc1509","Oligo"
"x2_94_1_1_1_bc0274","Oligo"
"x2_75_0_1_bc0834","Oligo"
"x2_94_4_1_1_bc1099","Oligo"
"x2_98_1_1_bc0636","Oligo"
"x2_94_4_1_2_bc1878","Oligo"
"x2_35_3_bc1950","Oligo"
"x2_52_3_1_bc2457","Oligo"
"x2_52_0_1_bc0831","Oligo"
"x2_75_0_1_bc1638","Oligo"
"x2_98_1_1_bc1812","Oligo"
"x2_52_3_1_bc0841","Oligo"
"x2_98_4_1_2_bc0251","Oligo"
"x2_52_1_2_bc0612","Oligo"
"x2_94_1_1_1_bc0384","Oligo"
"x2_35_3_bc1306","Oligo"
"x2_94_4_1_2_bc0765","Oligo"
"x2_98_4_2_2_bc0094","Oligo"
"x2_52_0_1_bc3029","Oligo"
"x2_52_0_1_bc1640","Oligo"
"x2_52_1_1_bc2206","Oligo"
"x2_35_1_bc0623","Oligo"
"x2_58_0_1_bc1647","Oligo"
"x2_94_4_1_1_bc0951","Oligo"
"x2_58_0_1_bc1268","Oligo"
"x2_98_4_2_1_bc0904","Oligo"
"x2_52_1_1_bc1810","Oligo"
"x2_41_1_1_bc1856","Oligo"
"x2_75_0_3_bc1958","Oligo"
"x2_58_0_1_bc2531","Oligo"
"x2_75_0_3_bc1134","Oligo"
"x2_52_3_2_bc2446","Oligo"
"x2_98_4_1_1_bc0776","Oligo"
"x2_52_3_1_bc1900","Oligo"
"x2_52_1_2_bc1612","Oligo"
"x2_52_3_1_bc2755","Oligo"
"x2_94_1_1_2_bc0234","Oligo"
"x2_98_4_1_1_bc1859","Oligo"
"x2_35_0_bc2662","Oligo"
"x2_98_4_1_2_bc0310","Oligo"
"x2_52_3_2_bc2786","Oligo"
"x2_52_1_2_bc1404","Oligo"
